lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,label,handedness,confidence,image_path
0.0,0.0,0.0,-0.11982349,-0.28019765,-0.19607273,-0.31519026,-0.49709192,-0.17508928,-0.6870968,-0.7468126,-0.17011854,-1.0054536,-0.93676746,-0.15585962,-0.23299664,-0.902693,-0.025867227,-0.21977265,-0.7795432,-0.18915378,-0.024122132,-0.5183349,-0.16401526,0.052064367,-0.4064622,-0.22729908,-0.062486544,-0.9965662,-0.054326087,0.07445038,-0.80143154,-0.06831637,-0.06824769,-0.59285355,-0.18457875,0.028238218,-0.39926553,-0.20047608,0.2505974,-0.8740056,-0.08088237,0.117395125,-0.59001344,-0.16430576,0.19018872,-0.58337504,-0.11596665,0.11626507,-0.40788388,-0.25827667,0.5073274,-0.7030134,0.040245008,0.56346756,-1.1260678,-0.14209068,0.7261527,-1.3986921,-0.27806196,0.88412136,-1.8193733,-0.25918233,Y,Right,0.96,aug_Y_023.jpg
0.0,0.0,0.0,-0.06945812,-0.36818862,0.015486136,-0.31474507,-0.5506056,0.018248364,-0.15007372,-0.7092778,-0.031670496,0.15271121,-0.8188339,-0.032378662,-0.039480966,-0.9591849,0.026191555,-0.13540179,-0.9019577,-0.040090565,-0.07036562,-0.6328743,-0.0783213,0.118321076,-0.4580944,-0.07360019,-0.041799847,-0.992388,0.11583999,0.04982968,-0.7174079,-0.029109947,0.08849183,-0.7092691,-0.022331363,0.028199488,-0.5524595,-0.20370314,0.29934356,-0.8926121,0.03160157,0.24633503,-0.7555255,-0.07783873,0.16461417,-0.7480914,-0.11242718,0.09191921,-0.51350164,-0.11150236,0.40839577,-0.7340635,-0.021798983,0.28626147,-0.71291083,-0.09790221,0.347145,-0.6158262,-0.08037266,0.24384584,-0.5302754,-0.069875084,S,Right,0.96,aug_S_023.jpg
0.0,0.0,0.0,0.53167045,-0.07591983,0.05974499,0.90704525,-0.23990887,0.04426453,1.2644746,-0.29172263,-0.027745366,1.5935398,-0.32635733,-0.09334734,0.43909532,-0.8581338,0.22360863,0.980568,-0.88958687,0.08660147,1.3897575,-0.8691775,-0.06432816,1.6857835,-0.83556604,-0.16190085,0.38267913,-0.9194696,0.09017927,1.0285352,-0.96480525,-0.022158673,1.4517629,-0.9446921,-0.12605688,1.7865638,-0.9072249,-0.19550008,0.39586154,-0.9062042,-0.071203016,1.0388026,-0.9789319,-0.17433926,1.4635334,-0.9735869,-0.22238718,1.7910621,-0.9460447,-0.24563561,0.46421406,-0.83319557,-0.24136125,0.97294915,-0.9467074,-0.31646487,1.3132633,-0.9662229,-0.32093635,1.5927495,-0.9510133,-0.31347594,C,Right,0.95,329.jpg
0.0,0.0,0.0,-0.15766083,-0.10392594,-0.018759927,-0.45609942,-0.64741504,-0.14312579,-0.22447604,-0.6344977,-0.2629485,0.012512765,-0.64425516,-0.13522756,-0.13883935,-0.95684016,-0.00046118628,-0.26788628,-1.3988324,-0.040325902,-0.3709672,-1.8573047,-0.09686261,-0.40207884,-2.223201,-0.1677378,0.005031844,-0.9977896,-0.06626152,-0.096570894,-1.6244518,-0.07764199,0.05847589,-1.9862055,-0.10046233,0.015146486,-2.4572678,-0.19826126,0.2269289,-0.8937597,-0.05650522,0.08839428,-0.77211744,-0.10312379,0.18827744,-0.59442025,-0.23256435,0.015590947,-0.45706412,-0.1646445,0.31363288,-0.7137684,-0.15805401,0.33451396,-0.7700439,-0.0698915,0.24804081,-0.4809041,-0.19683336,0.29371536,-0.53800374,-0.120217875,H,Right,0.96,aug_H_004.jpg
0.0,0.0,0.0,0.46314704,0.003609407,-0.048985515,0.9309923,-0.14690349,-0.08179002,1.356045,-0.22526264,-0.15122901,1.73111,-0.26841465,-0.21583153,0.67471015,-0.6761687,0.2626598,1.092266,-0.8089952,0.17635655,1.4417412,-0.8496145,0.05090078,1.6952446,-0.8691244,-0.03034381,0.5798239,-0.7912099,0.19439973,1.096811,-0.93539447,0.12378176,1.4916825,-0.9690164,0.016634239,1.8264123,-0.9814225,-0.048598997,0.49269864,-0.8692504,0.084913224,1.0221657,-1.0434778,0.0028822676,1.4375551,-1.0678276,-0.04814747,1.7704817,-1.0677326,-0.06740652,0.4117527,-0.9027339,-0.04088392,0.9064461,-1.0749451,-0.0924512,1.2570715,-1.1061385,-0.08088695,1.5453925,-1.0997111,-0.06020275,C,Right,0.95,30.jpg
0.0,0.0,0.0,-0.19263507,-0.29281762,0.025376722,-0.47107995,-0.69554216,-0.09426542,-0.25397953,-0.721172,-0.25536215,-0.07691442,-0.66382533,-0.20549059,-0.2771853,-1.0216855,0.0070000794,-0.19009359,-1.5678765,-0.14178684,-0.29257402,-1.8635304,-0.23581117,-0.43330494,-2.2980359,-0.29247615,-0.04887537,-0.994827,-0.08905381,0.038063597,-1.577802,-0.10885252,-0.116997905,-1.889649,-0.13895774,-0.11328254,-2.3573153,-0.22571988,0.16854571,-0.95463365,0.017118298,0.054453637,-0.7948462,-0.070575394,0.26028654,-0.62682426,-0.17215689,0.086558625,-0.45739958,-0.20871283,0.39808622,-0.703309,-0.05765387,0.1925116,-0.781644,-0.12896912,0.2119039,-0.611595,-0.2091986,0.24376065,-0.5513359,-0.22549018,H,Right,0.96,aug_H_016.jpg
0.0,0.0,0.0,-0.08056311,-0.0700855,-0.08488589,-0.38500303,-0.615448,-0.1662384,-0.061770402,-0.6415708,-0.33026502,0.039899636,-0.8160373,-0.21888629,-0.18887238,-1.0059347,-0.21723278,-0.10481236,-0.7578304,-0.24485093,-0.109722845,-0.6633324,-0.26544926,-0.09963231,-0.55541337,-0.1743103,-0.108442165,-0.98973745,-0.09305936,0.1381534,-0.84082377,-0.22637826,-0.003267955,-0.61538374,-0.2935897,-0.021665102,-0.5345557,-0.30729216,0.17683215,-0.9180692,-0.12050471,0.2183109,-0.77093107,-0.274129,0.06484203,-0.6964628,-0.20904872,0.18144941,-0.43566987,-0.20478873,0.4884873,-0.7560512,-0.0057839304,0.39505428,-0.56884223,-0.24102855,0.2928856,-0.5511325,-0.25506654,0.26401764,-0.41336763,-0.25879052,S,Right,0.96,aug_S_003.jpg
0.0,0.0,0.0,-0.22289777,-0.2620093,-0.023839712,-0.22589865,-0.47294426,-0.098583646,-0.54471725,-0.957225,-0.014416447,-0.6798236,-1.3023871,-0.13498206,-0.18930718,-0.88549775,-0.03756614,-0.22697544,-1.2948824,-0.08457526,-0.32013494,-1.7021463,-0.106979705,-0.26093224,-2.0415075,-0.13356213,0.016113685,-0.99986154,0.0041618817,0.065738015,-1.4951042,-0.04439618,0.074011475,-1.7683017,-0.019037688,-0.010591004,-2.2862911,-0.12131458,0.21396035,-0.80127716,0.062342316,0.17924799,-0.70138013,-0.0980982,0.08678154,-0.60383326,-0.08013737,0.14166252,-0.43446922,-0.15440755,0.35642108,-0.7162289,-0.02900725,0.29936215,-0.6382252,-0.047926158,0.27212888,-0.58351874,-0.17062984,0.24947727,-0.4244084,-0.11917725,3,Right,0.96,aug_3_026.jpg
0.0,0.0,0.0,-0.13008419,-0.25802103,-0.009173039,-0.38199535,-0.59333825,-0.063315414,-0.12054399,-0.691013,-0.2692592,0.08477286,-0.7081833,-0.22748499,-0.2060275,-0.85724753,0.024772905,-0.23380871,-1.2506304,-0.16721155,-0.29828086,-1.7078315,-0.22677526,-0.292319,-2.134971,-0.31159535,-0.105845936,-0.9919805,-0.069075204,-0.085119516,-1.4629323,-0.12720972,-0.020243647,-1.8853569,-0.16930906,-0.018868102,-2.1893134,-0.2979348,0.17624855,-0.95291966,-0.104660995,0.065233715,-0.7977585,-0.18257636,0.09401243,-0.532287,-0.16356942,0.12320401,-0.43345478,-0.22058302,0.4221618,-0.7638823,0.023424914,0.25472954,-0.71866477,-0.25819188,0.1942856,-0.6099824,-0.21602625,0.26176006,-0.42896947,-0.3029618,2,Right,0.96,aug_2_025.jpg
0.0,0.0,0.0,-0.0665773,-0.3089422,-0.1728797,-0.27095932,-0.58232516,-0.2038153,-0.558405,-0.7863262,-0.26056147,-0.80971676,-1.0162222,-0.24489093,0.039129086,-0.98378843,-0.12595417,-0.080243945,-1.3163545,-0.20122917,-0.25868607,-1.7092113,-0.22375725,-0.22674882,-2.0707488,-0.26561692,0.10784742,-0.98181784,-0.15621386,0.10899967,-1.4816849,-0.15486448,0.057244215,-1.8044038,-0.3134006,0.070418455,-2.162778,-0.32584825,0.24348521,-1.0359509,-0.21506263,0.24588734,-1.3340099,-0.17065194,0.29962233,-1.699824,-0.24973047,0.33911934,-1.9677728,-0.29005012,0.496538,-0.68527746,-0.20880467,0.4997374,-1.0106313,-0.1733736,0.5215437,-1.4699551,-0.20526177,0.5542552,-1.8291882,-0.27432173,5,Right,0.96,aug_5_025.jpg
0.0,0.0,0.0,0.5319617,-0.064252615,0.08996726,0.92013454,-0.22445518,0.0894887,1.2763666,-0.27103055,0.025756633,1.6075708,-0.2707609,-0.037456203,0.5067252,-0.8369482,0.26818037,1.0109154,-0.91321564,0.14854105,1.4244038,-0.91285855,0.004103564,1.7384044,-0.8894279,-0.095350005,0.42363206,-0.89824253,0.117030814,1.0449679,-0.967298,0.009742304,1.4861268,-0.9562056,-0.10664881,1.839584,-0.91537786,-0.1862413,0.40597704,-0.89212734,-0.059722748,1.0348057,-0.9711396,-0.15986444,1.4668852,-0.9593179,-0.21667837,1.800194,-0.92114496,-0.24626367,0.44840446,-0.8216526,-0.2427772,0.96048796,-0.9368599,-0.31291902,1.2981634,-0.9508444,-0.31978127,1.576859,-0.9340537,-0.31647974,C,Right,0.95,473.jpg
0.0,0.0,0.0,-0.13705438,-0.28885582,-0.12142853,-0.34050384,-0.5542837,-0.19647017,-0.18538985,-0.6308829,-0.27293214,-0.0012891559,-0.71992445,-0.27217117,-0.17454089,-0.9354684,-0.0551311,-0.37043133,-1.435546,-0.07727584,-0.5436479,-1.8355108,-0.29102576,-0.62863404,-2.1698718,-0.22945295,0.040248975,-0.9874435,-0.152759,0.06311747,-1.4074852,-0.13876814,0.06814272,-1.8872522,-0.23554243,0.054892458,-2.161762,-0.261013,0.1994157,-0.8694464,-0.11777505,0.36996317,-1.3977118,-0.115215965,0.4659472,-1.7914542,-0.23905784,0.67558044,-2.036287,-0.29899642,0.4435115,-0.74073106,-0.042107347,0.33551908,-0.63943934,-0.08393551,0.30921808,-0.59143597,-0.15033618,0.2826263,-0.43584418,-0.13203695,W,Right,0.96,aug_W_003.jpg
0.0,0.0,0.0,-0.2202019,-0.29352614,-0.08345363,-0.3824669,-0.52994764,-0.055999476,-0.6018579,-0.94763285,-0.2444636,-0.73201436,-1.2522403,-0.2524738,-0.17516156,-0.8928329,-0.13774027,-0.21681675,-1.2505088,-0.2596007,-0.39675066,-1.526943,-0.33973262,-0.42629713,-1.2818173,-0.46059114,0.039890736,-0.9910992,-0.12700796,-0.07099973,-0.8171917,-0.20645373,-0.06542836,-0.6261853,-0.15352355,-0.09030556,-0.40144506,-0.20562722,0.035721738,-0.9106997,-0.15531342,0.070637636,-0.6776991,-0.15040858,0.020790666,-0.5576937,-0.28519675,-0.014681483,-0.4407697,-0.18144837,0.32133207,-0.7428048,-0.11145022,0.1800901,-0.66093326,-0.22493121,0.18806793,-0.4200921,-0.2167384,0.09971224,-0.3892854,-0.16567037,T,Right,0.96,aug_T_006.jpg
0.0,0.0,0.0,-0.18041882,-0.24742042,-0.07478513,-0.3781265,-0.55904675,-0.2221601,-0.15698771,-0.7715933,-0.1452538,0.030045606,-0.6689253,-0.27216503,-0.15750143,-0.9764778,-0.15125215,-0.07140956,-0.88804525,-0.16967268,-0.07938841,-0.68934107,-0.29602847,-0.055924844,-0.6546111,-0.32683083,0.032158215,-0.9994825,0.0008059635,0.10100762,-0.9842975,-0.17648634,-0.012149911,-0.6887971,-0.18753064,0.0812311,-0.45201293,-0.33289075,0.18286143,-0.8995051,0.0010955725,0.19351922,-0.8398418,-0.12285874,0.22723834,-0.64737654,-0.3031016,0.21394883,-0.5432018,-0.3318535,0.40269887,-0.8751226,-0.0015961258,0.40790814,-1.2759689,-0.37600157,0.45711172,-1.6045396,-0.32468858,0.32101828,-1.3631935,-0.3795339,J,Right,0.96,aug_J_031.jpg
0.0,0.0,0.0,-0.19120085,-0.23213543,-0.032475144,-0.421197,-0.550916,0.033496395,-0.5944883,-0.8090516,-0.13132071,-1.0202345,-0.91399264,-0.2167093,-0.25338453,-0.9270753,-0.0094813965,-0.36407545,-1.3172735,-0.13025546,-0.36321515,-1.8126369,-0.15156431,-0.4034263,-2.1419861,-0.2893812,-0.044808,-0.9951597,0.08746113,-0.02617622,-0.85899687,-0.17976376,-0.05663311,-0.6353255,-0.18687159,-0.04841048,-0.42890608,-0.18063825,0.024020405,-0.87450147,-0.013436403,-0.010249417,-0.76711816,-0.16915946,0.10216093,-0.5590783,-0.16980971,0.09215605,-0.5923133,-0.23998791,0.40236828,-0.7733824,0.0034147522,0.31356782,-0.72993886,-0.073860995,0.24499123,-0.6393437,-0.081465304,0.23453526,-0.5516369,-0.15008822,G,Right,0.96,aug_G_010.jpg
0.0,0.0,0.0,-0.065711394,-0.26833537,0.05901079,-0.19769138,-0.6633546,-0.17773947,-0.018254263,-0.7086854,-0.2297919,0.024698643,-0.7672328,-0.18110886,-0.07796373,-0.9543145,-0.0941178,-0.2964891,-1.4182835,-0.06598069,-0.48354584,-1.7233889,-0.123253286,-0.61200714,-2.2898164,-0.0932431,0.12058251,-0.99133533,-0.052096408,0.12707365,-1.4624982,0.011062106,0.3365889,-1.753218,-0.15721579,0.5157381,-2.2082467,-0.1291179,0.2100448,-0.8260672,0.057306364,0.17453635,-0.7875377,-0.12824921,0.23810953,-0.6637007,-0.21732558,0.07093053,-0.4622384,-0.21227688,0.3818125,-0.7548023,-0.09749474,0.3685564,-0.689614,-0.1969575,0.32542583,-0.52030665,-0.13078548,0.29786417,-0.43992215,-0.10210771,V,Right,0.96,aug_V_007.jpg
0.0,0.0,0.0,-0.19288222,-0.31735748,0.0044605024,-0.36502078,-0.61218095,-0.09078896,-0.12989216,-0.70293486,-0.08611583,-0.15184867,-0.76993436,-0.097319126,-0.111374594,-1.1501918,0.08536477,-0.32756516,-1.7170562,-0.014197974,-0.60568345,-2.087642,-0.12914377,-0.8151033,-2.6375713,-0.16489577,0.04461571,-0.9980893,0.042746574,0.16077526,-1.7276305,-0.10918938,0.4356619,-2.1297274,-0.02448183,0.55648774,-2.6397598,-0.12419644,0.20053473,-1.08056,0.12435495,0.11226699,-0.7850261,-0.044182304,0.071923,-0.7486658,-0.1702705,0.043887325,-0.41513234,-0.16380669,0.47479528,-0.81143093,0.02527131,0.36745685,-0.6589694,-0.15051241,0.42184705,-0.6605226,-0.101187564,0.16894141,-0.4922404,-0.14508606,V,Right,0.96,aug_V_028.jpg
0.0,0.0,0.0,-0.20559046,-0.35047933,0.009172733,-0.37223443,-0.62523377,-0.10912422,-0.41132647,-0.7552284,-0.1238697,-0.36000252,-0.8328789,-0.20870763,-0.25645187,-0.9597514,-0.16076392,-0.2885611,-1.4631604,0.011140927,-0.37338296,-1.5914224,-0.10756374,-0.36242592,-2.0242167,-0.20964418,-0.10915495,-0.9939444,-0.012640143,0.02858134,-1.3141044,-0.2037427,-0.008593109,-1.4935237,-0.24823624,-0.10298929,-1.3130583,-0.3325771,0.087778196,-0.9419385,-0.11767188,0.16417457,-1.3367003,-0.11179625,0.056733962,-1.398091,-0.3930488,-0.013963361,-1.4058654,-0.2353743,0.39072216,-0.90460306,-0.004144804,0.35944742,-1.1521137,-0.14647938,0.28842807,-1.3377553,-0.31800133,0.23809665,-1.2434785,-0.29707068,D,Right,0.96,aug_D_023.jpg
0.0,0.0,0.0,-0.18623161,-0.23166917,0.029205361,-0.424455,-0.53664935,-0.0075207213,-0.3285523,-0.65876794,-0.026226118,0.0016630901,-0.6530279,-0.16519807,-0.21883331,-0.9433535,0.003559917,-0.2965563,-1.4384868,-0.03689089,-0.35456967,-1.6941046,-0.08586645,-0.45901915,-2.003823,-0.105244786,-0.073770784,-0.9954011,-0.061111916,-0.052903775,-1.4253085,0.05176865,-0.054288853,-1.8103621,-0.021335876,-0.11074439,-2.2009277,-0.16810651,0.1331594,-0.8403111,-0.0834826,0.14089681,-0.73886627,-0.076866604,0.15328558,-0.6676648,-0.19889206,-0.01572936,-0.46596223,-0.15432209,0.2560068,-0.80940187,0.012897202,0.25667503,-0.744765,-0.15733565,0.1863699,-0.48959363,-0.1506783,0.09231041,-0.4546724,-0.1262029,R,Right,0.96,aug_R_014.jpg
0.0,0.0,0.0,-0.3113975,-0.20968011,0.0705154,-0.407838,-0.554067,-0.038636006,-0.7446925,-0.75770426,-0.26630682,-1.0373001,-0.8903921,-0.17322324,-0.345896,-0.975669,0.02213733,-0.30298933,-1.489596,0.016736912,-0.18018058,-1.9004426,-0.07952047,-0.4285732,-2.3485663,-0.15936168,0.05139908,-0.99140364,0.12032031,-0.112042494,-0.91846323,-0.032461453,0.068009675,-0.63113564,-0.42459613,-0.066298895,-0.45945954,-0.20612669,0.19479623,-0.8231638,0.08949239,0.18195759,-0.79026675,-0.13028045,0.1788244,-0.6316094,-0.14736997,-0.0136767775,-0.52378523,-0.10496759,0.3202061,-0.77004117,0.027396169,0.36545515,-0.6498941,-0.061521158,0.24734248,-0.62097365,-0.2045414,0.27922204,-0.5025267,-0.21477666,G,Right,0.96,aug_G_006.jpg
0.0,0.0,0.0,-0.19297294,-0.34239426,-0.08672704,-0.25925,-0.6419269,-0.15837696,-0.41166544,-0.8038569,-0.13387981,-0.34289053,-0.91303086,-0.29969496,-0.27271113,-1.0605716,-0.19325428,-0.15490107,-1.487324,-0.20494461,-0.35737416,-1.5731533,-0.4322984,-0.36094272,-1.4327319,-0.36779737,-0.028577782,-0.9959273,-0.085511126,-0.09310744,-0.8645525,-0.050243843,0.10412164,-0.709939,-0.22752935,0.018441511,-0.48209813,-0.30463296,0.2985748,-0.9132001,-0.08001415,0.30021617,-0.7664313,-0.15311374,0.24660358,-0.64109355,-0.23206146,0.09690772,-0.57736015,-0.23388629,0.4537748,-0.8225185,-0.14383207,0.36415914,-0.7319173,-0.19549203,0.31196833,-0.52082485,-0.26469654,0.24075377,-0.49697348,-0.32093573,Q,Right,0.96,aug_Q_019.jpg
0.0,0.0,0.0,-0.32025626,-0.28462633,-0.04245614,-0.5282705,-0.71434766,-0.046469513,-0.3287339,-0.7304985,-0.25368768,-0.19134521,-0.7778964,-0.08420894,-0.20898668,-1.0827969,-0.07164767,-0.34265378,-1.7004448,-0.11323187,-0.39045268,-1.9593886,-0.2446199,-0.5670215,-2.4409807,-0.18411583,-0.14919877,-0.9828743,-0.108156286,-0.022868127,-1.7129089,0.07664022,-0.057498552,-2.183043,-0.053878233,-0.12631595,-2.4496093,-0.18004476,0.084263735,-0.99170595,-0.09804776,0.028013406,-0.9022485,-0.1572606,0.06693136,-0.6053817,-0.08838287,0.0032218196,-0.5860185,-0.18253863,0.3001259,-0.74249196,0.027234875,0.27326316,-0.62805206,-0.15934853,0.2463861,-0.59901345,-0.20823677,0.030416496,-0.45991802,-0.17146756,2,Right,0.96,aug_2_010.jpg
0.0,0.0,0.0,-0.41991198,-0.30725244,-0.04650238,-0.56084824,-0.6244083,-0.03927905,-0.55587107,-0.6832692,-0.3035146,-0.4629344,-0.84511393,-0.2913794,-0.31175286,-0.9961148,-0.0889939,-0.4542212,-1.3173362,-0.11229117,-0.49193695,-1.5595952,-0.19876604,-0.57602423,-1.4728639,-0.3127801,-0.18208309,-0.9828132,-0.030397886,-0.21036942,-0.89284974,-0.19947645,-0.10062827,-0.63402134,-0.19181977,-0.049135648,-0.43616468,-0.22906557,0.009972457,-0.8968649,-0.09808594,0.09482882,-0.7496459,-0.13225219,-0.03835526,-0.5763128,-0.122242905,-0.03923864,-0.40688488,-0.21472917,0.26682028,-0.63864315,-0.061919227,0.2528647,-0.6874088,-0.12312791,0.21203525,-0.5674782,-0.2328461,0.15402044,-0.4028597,-0.11958707,Q,Right,0.96,aug_Q_005.jpg
0.0,0.0,0.0,-0.19627753,-0.26148266,-0.04891558,-0.47178414,-0.5753993,-0.0705807,-0.49613,-0.7045026,-0.11457398,-0.44747373,-0.84111416,-0.1960161,-0.22466666,-0.8991843,-0.11410378,-0.40064564,-1.3614267,-0.11010001,-0.35946962,-1.5062827,-0.14485875,-0.3985116,-1.3114396,-0.2796495,-0.14436744,-0.9876798,-0.060387716,-0.07450915,-0.7832814,-0.21824388,-0.068903975,-0.6538498,-0.11341642,0.07487151,-0.6105531,-0.1417047,0.121901274,-0.8769628,0.11780796,0.023876805,-0.7915301,-0.037683904,0.11951809,-0.5898334,-0.16911115,0.10364818,-0.45527434,-0.12845846,0.4145849,-0.7463366,0.0045802775,0.24625234,-0.6513899,-0.088606596,0.26064792,-0.52543277,-0.12671931,0.16120006,-0.42337152,-0.13730602,Q,Right,0.96,aug_Q_018.jpg
0.0,0.0,0.0,-0.2309059,-0.32262394,-0.09895115,-0.34935024,-0.62459797,-0.18536626,-0.59312665,-0.9328831,-0.19428462,-0.7432333,-1.3049762,-0.21502139,-0.1519643,-0.930652,-0.062958404,-0.16630563,-1.2000158,-0.16215499,-0.39601246,-1.4017766,-0.17285585,-0.48673522,-1.3031632,-0.3494935,0.0009887147,-0.99584246,-0.0910869,-0.1301392,-0.8479545,-0.13222109,-0.091902986,-0.6086119,-0.14659078,-0.15480079,-0.49283734,-0.21905437,0.08888689,-0.84561384,-0.070074864,0.10491805,-0.8109694,-0.18976039,0.054248158,-0.5254302,-0.22040752,0.00027692938,-0.45084026,-0.13266416,0.2685989,-0.7772688,-0.05904582,0.20158325,-0.6152798,-0.1428565,0.2248721,-0.5490426,-0.16935398,0.11540318,-0.4761142,-0.17929728,T,Right,0.96,aug_T_022.jpg
0.0,0.0,0.0,-0.10029965,-0.2140678,0.0037326638,-0.3131522,-0.59540474,-0.1459413,-0.07375498,-0.5747944,-0.19466303,0.05007842,-0.6169869,-0.15219794,-0.08734247,-0.97012275,-0.013871186,-0.20111755,-1.3983979,-0.11005897,-0.2264726,-1.696159,-0.20980228,-0.1896668,-1.971314,-0.27912655,0.11320341,-0.99356097,-0.004647535,0.059029713,-1.4244713,-0.10169293,0.12529491,-1.83508,-0.10378325,0.11956142,-2.1219654,-0.058064055,0.20768847,-0.81583804,-0.054482672,0.34200555,-1.2969924,-0.11218597,0.3457659,-1.6670066,-0.20834015,0.25143644,-1.9113909,-0.106325805,0.4132976,-0.66779745,-0.11927345,0.42773157,-1.1390395,-0.09804285,0.4981425,-1.3902084,-0.15825388,0.50098544,-1.7301489,-0.2262701,4,Right,0.96,aug_4_003.jpg
0.0,0.0,0.0,-0.24854657,-0.3171748,-0.010000598,-0.38044995,-0.6328329,-0.11656839,-0.10693159,-0.8147001,-0.14716618,0.09406197,-0.76518065,-0.18865035,-0.20912734,-0.98228407,-0.11173074,-0.2857834,-1.5694221,-0.0018835824,-0.25473043,-2.004481,-0.14503421,-0.36458534,-2.38972,-0.117630124,-0.05944884,-0.9979524,0.02359956,0.088589504,-1.6735435,-0.08529829,-0.063140385,-2.0780182,-0.09670431,0.1009252,-2.563894,-0.19844794,0.21429966,-1.0783796,0.009359583,0.22996797,-1.5071734,-0.10345343,0.22603977,-1.8966153,-0.13934147,0.25113657,-2.2906513,-0.15726759,0.5231835,-0.8357766,0.033692114,0.3902997,-1.2855614,-0.14225255,0.4351835,-1.6901611,-0.054729607,0.58107793,-1.9817744,-0.26861337,B,Right,0.96,aug_B_026.jpg
0.0,0.0,0.0,-0.25102425,-0.24495886,-0.081125475,-0.41355297,-0.57623535,-0.1361717,-0.14488263,-0.5751041,-0.1857733,0.008408086,-0.6953535,-0.16321498,-0.29470003,-0.8730734,-0.042068124,-0.20491506,-0.79974884,-0.18092515,-0.19585644,-0.5504144,-0.17277062,-0.08468353,-0.42094955,-0.18288696,0.029667642,-0.9846706,-0.17188273,-0.002959639,-0.7099056,-0.2651574,-0.014365659,-0.5169101,-0.23072405,0.06487225,-0.3692973,-0.2343389,0.14368233,-0.8703338,-0.08061169,0.05425283,-0.78898627,-0.30283654,0.11712499,-0.4672303,-0.33297324,0.062764496,-0.45375922,-0.23266685,0.4141853,-0.7633449,-0.19415751,0.2709964,-0.6603768,-0.3006224,0.26807413,-0.5522481,-0.22890398,0.18941659,-0.4552037,-0.17577721,M,Right,0.96,aug_M_008.jpg
0.0,0.0,0.0,-0.30597985,-0.34687296,-0.14934422,-0.47947282,-0.63260335,-0.24307266,-0.36407426,-0.72887564,-0.1980625,-0.12832671,-0.7607383,-0.2911115,-0.30713508,-0.91139704,-0.09339165,-0.43544662,-1.5032805,-0.11511075,-0.41103798,-1.8012712,-0.22556588,-0.41677037,-2.1754339,-0.24767,-0.17365995,-0.97820383,-0.113839924,-0.0944575,-0.91208595,-0.098187886,-0.05811646,-0.770024,-0.28107077,-0.1015273,-0.6022906,-0.24468347,0.076642394,-0.9477921,-0.07258751,-0.02938547,-0.92387885,-0.138995,0.06121805,-0.530456,-0.35734984,0.0037711204,-0.6375167,-0.1421952,0.26090488,-0.85373366,-0.05948483,0.159168,-0.69528514,-0.18112586,0.23862949,-0.4773712,-0.26996082,0.15615462,-0.46615776,-0.31422293,1,Right,0.96,aug_1_005.jpg
0.0,0.0,0.0,-0.18292665,-0.30107158,-0.085219674,-0.3102056,-0.59409565,-0.1561149,-0.7205827,-0.65756685,-0.21199515,-0.98995507,-0.86970073,-0.2460632,-0.119312935,-0.84544134,-0.026338937,-0.17914054,-0.7566239,-0.104688905,-0.02586918,-0.6363247,-0.20136045,-0.040986028,-0.3958578,-0.1649534,-0.029668422,-0.9985908,-0.044001877,0.0367886,-0.8981642,-0.28101856,0.06554772,-0.5404678,-0.30988932,0.0899504,-0.4586552,-0.2916116,0.18350765,-0.9351746,-0.12915567,0.06378846,-0.7312269,-0.15506963,0.09293537,-0.5864167,-0.27943695,0.15905027,-0.576995,-0.19467323,0.29953355,-0.73883444,-0.13435408,0.567282,-1.1852006,-0.048518263,0.65526503,-1.4932593,-0.087567784,0.88494337,-1.8219054,-0.24166098,Y,Right,0.96,aug_Y_032.jpg
0.0,0.0,0.0,-0.30136952,-0.05116675,-0.056430634,-0.56679034,-0.46982315,-0.16864277,-0.19584602,-0.56171733,-0.11690132,-0.04983779,-0.59810656,-0.19924034,-0.28651786,-0.8238475,-0.12859589,-0.30264127,-1.3978461,-0.057232562,-0.4030546,-1.7725554,-0.15118514,-0.31085512,-2.1635852,-0.22478823,-0.13824596,-0.9898157,-0.033955064,-0.058761545,-1.4583114,-0.0054556644,-0.1569082,-1.7115148,-0.08586167,-0.07936948,-2.2543557,-0.24102479,0.149729,-0.7134304,-0.094954304,0.06999661,-0.7368456,-0.18804182,0.060167383,-0.61235136,-0.2168828,0.03849142,-0.42855164,-0.3340984,0.3144128,-0.69598854,0.051535033,0.27685508,-0.5434129,-0.17822835,0.3020794,-0.5077169,-0.17262203,0.22772759,-0.31740516,-0.077077374,2,Right,0.96,aug_2_023.jpg
